Data;Ora;Luogo;Feriti;Tipo Sinistro;Latitudine;Longitudine
22/04/2022;08:50;VIALE STRASBURGO pressi VIA MALTESE;1;F;38,161473;13,322117
22/04/2022;10:10;VIA PACINOTTI ANTONIO intersezione con VIA CAMPOLO GIOVANNI;1;F;38,128702;13,335493
22/04/2022;10:15;VIA ROSSO VALERIO altezza del civico 49;1;F;38,126208;13,336315
22/04/2022;10:40;VIA DELLA LIBERTA' intersezione con VIA DI BLASI FRANCESCO PAOLO;0;C;38,140014;13,345706
22/04/2022;12:40;VIA PRINCIPE DI PATERNO' intersezione con VIALE DELLE ALPI;1;F;38,138515;13,337816
22/04/2022;16:30;VIALE PERTINI SANDRO altezza del civico 1372;1;F;38,178199;13,322793
22/04/2022;16:45;VIALE MICHELANGELO in prossimit? di via s. Cruillas;1;F;38,139275;13,328626
22/04/2022;17:30;VIA SALAMONE MARINO SALVATORE intersezione con VIA ARCOLEO GIORGIO;2;F;38,10789;13,360493
22/04/2022;18:00;VIA VILLA SOFIA altezza (inters.) VIALE CROCE ROSSA;0;C;38,153609;13,336743
22/04/2022;18:15;VIA TERRASANTA intersezione con VIA RANDAZZO CAMILLO;1;F;38,12939;13,345155
22/04/2022;19:15;VIA SERPOTTA GIACOMO intersezione con VIA LA MANTIA VITO;0;C;38,120015;13,346675
22/04/2022;21:30;VIA RE TANCREDI nr. 26;1;F;38,114069;13,34715
23/04/2022;00:30;VIA RAPISARDI MARIO altezza D.F. CIV 70/C;0;C;38,133851;13,342888
23/04/2022;05:00;VIA CRISPI FRANCESCO altezza corso D. SCINA';1;F;38,130393;13,360323
23/04/2022;09:30;VIA ORETO altezza (inters.) VIA SONNINO SIDNEY;1;F;38,093191;13,375948
23/04/2022;10:00;VIALE STRASBURGO altezza del civico 87;1;F;38,152035;13,331065
23/04/2022;12:20;VIALE LEONARDO DA VINCI altezza garitta P.M.;1;F;38,128575;13,33002
23/04/2022;12:40;VIA LA FARINA GIUSEPPE intersezione con VIA XX SETTEMBRE;1;F;38,129436;13,350833
23/04/2022;14:30;PIAZZA BAIDA intersezione VIA ANDREA DA BURGIO;2;F;38,114234;13,296054
23/04/2022;19:50;VIALE LAZIO altezza del civico 14;1;R;38,142746;13,339829
23/04/2022;20:30;VIA CASTELLANA altezza del civico 346;0;C;38,1266;13,285572
24/04/2022;02:00;VIA CAVOUR CAMILLO altezza del civico 59;0;R;38,122371;13,36216
24/04/2022;10:15;VIA S.LORENZO altezza del civico 260;5;F;38,163971;13,32098
24/04/2022;14:50;VIA LA FARINA GIUSEPPE intersezione VIA PRINCIPE DI VILLAFRANCA;2;F;38,128968;13,349662
24/04/2022;16:40;VIA GOETHE intersezione VIA CLUVERIO;1;F;38,121448;13,350575
24/04/2022;17:30;VIA LANZA DI SCALEA GIUSEPPE altezza -;0;C;;
24/04/2022;21:00;VIA TASCA LANZA intersezione con VIA PITRE' GIUSEPPE;1;F;38,110518;13,329501
25/04/2022;12:40;VIALE LEONARDO DA VINCI altezza del civico 136;1;F;38,129006;13,330873
25/04/2022;13:30;VIALE REGIONE SICILIANA S.E. intersezione VIA ALTOFONTE;2;F;38,09571;13,336144
25/04/2022;13:30;VIALE MICHELANGELO di fronte al civico 1354;0;C;38,135834;13,315855
25/04/2022;17:30;VIALE DE GASPERI ALCIDE intersezione con VIA RESTIVO EMPEDOCLE;1;F;38,149124;13,333001
25/04/2022;19:30;VIALE DELLE ROSE intersezione con VIA ARMIDA;5;F;38,199818;13,325782
25/04/2022;21:10;VIALE REGIONE SICILIANA intersezione con VIALE LEONARDO DA VINCI;0;C;38,129246;13,328907
26/04/2022;08:10;VIA BASILE ERNESTO altezza del civico 24;1;F;38,107114;13,353921
26/04/2022;11:15;VIA CASTELFORTE altezza del civico 95/a;1;F;38,183506;13,324874
26/04/2022;19:10;VIALE PRINCIPE DI SCALEA intersezione con LARGO HACK MARGHERITA;0;C;38,199586;13,32715
26/04/2022;19:30;VIA PARUTA FILIPPO intersezione VIA SAITTA LONGHI;1;F;38,093872;13,319719
26/04/2022;20:30;PIAZZA CAPONNETTO ANTONINO pressi Via;1;F;38,135133;13,357784
26/04/2022;23:00;VIA LANZA DI SCALEA GIUSEPPE altezza VIA F.BESTA;0;C;38,177408;13,308526
27/04/2022;08:15;VIALE EMILIA intersezione VIALE CAMPANIA;1;F;38,146517;13,338536
27/04/2022;10:20;VIALE CAMPANIA altezza del civico 1;1;F;38,143231;13,340273
27/04/2022;11:30;VIA CORSELLI RODOLFO GEN. intersezione con CORSO DEI MILLE;1;F;38,096464;13,39761
27/04/2022;11:45;VIA ROMA altezza del civico 91;1;F;38,113811;13,365012
27/04/2022;11:50;PIAZZA EINSTEIN ALBERT in prossimit? di Distr. ENI;1;F;38,128203;13,32929
27/04/2022;13:50;VIA PRINCIPE DI VILLAFRANCA intersezione VIA MESSINA;0;R;38,126058;13,351322
27/04/2022;14:30;CORSO DEI MILLE altezza del civico 599;1;F;38,100186;13,384301
27/04/2022;14:45;CORSO DEI MILLE altezza del civico 1660;1;F;38,084667;13,424929
27/04/2022;20:00;VIALE STRASBURGO intersezione con VIA MALTESE;1;F;38,161507;13,322175
27/04/2022;20:25;VIA PITRE' GIUSEPPE intersezione con VICOLO ZAPPA SARCANO;1;F;38,110051;13,318778
28/04/2022;16:10;VIA NAVE intersezione con STRADELLA RISERVA REALE;2;F;38,103051;13,315621
28/04/2022;23:00;VIA PECORAINO FILIPPO altezza bretella forum;0;R;38,091887;13,408968
29/04/2022;07:45;VIA LINCOLN intersezione CORSO DEI MILLE;0;C;38,111521;13,368324
29/04/2022;08:00;VIA DEL BASTIONE altezza del civico 44;2;F;38,110522;13,35414
29/04/2022;08:15;VIA LA MALFA UGO altezza del civico 111;1;F;38,162348;13,314292
29/04/2022;09:15;VIALE REGIONE SICILIANA S.E. altezza SOTTOVIA BASILE;1;F;;
29/04/2022;09:15;VIALE REGIONE SICILIANA S.E. altezza (spec.) by pass;0;C;;
29/04/2022;12:00;VIA PUGLIA GIUSEPPE MARIO altezza .;0;C;38,114035;13,36006
29/04/2022;15:30;VIA DANTE di fronte al civico 332/A;0;C;38,121825;13,3427
29/04/2022;16:50;VIALE LEONARDO DA VINCI altezza del civico 171;0;C;38,129099;13,331211
29/04/2022;19:50;PIAZZA MAGIONE s.n.c.;0;C;38,114127;13,370281
29/04/2022;22:40;VIA RIZZO AMMIRAGLIO altezza del civico 76;0;C;38,143444;13,359026
30/04/2022;01:00;DISCESA DEI GIUDICI altezza del civico 16;0;C;38,115269;13,364059
30/04/2022;02:30;VIA MARINUZZI ANTONIO altezza del civico 76;1;F;38,105534;13,365338
30/04/2022;13:30;VIA OLIO DI LINO altezza del civico 18;1;F;38,08117;13,320609
30/04/2022;13:30;VIA OLIO DI LINO altezza del civico 18;1;F;38,08117;13,320609
30/04/2022;15:30;VIA S.NICOLO' ALL'ALBERGHERIA intersezione con PIAZZA BARONIO MANFREDI F.;0;C;38,111407;13,359849
30/04/2022;16:00;VIA CAVIGLIA MARESCIALLO altezza del civico 12;0;C;38,140817;13,349949
30/04/2022;16:00;VIA CAVIGLIA MARESCIALLO altezza del civico 12;0;C;38,140817;13,349949
30/04/2022;19:45;VIA CAVOUR CAMILLO intersezione con VIA CARELLA;0;C;38,12216;13,36142
30/04/2022;22:15;VIA AI VILLINI SANT'ISIDORO altezza (inters.) VIA DE FRANCISCO PIETRO;0;C;38,121489;13,297808
01/05/2022;01:25;VIALE STRASBURGO intersezione VIALE FRANCIA;1;F;38,156593;13,326677
01/05/2022;09:30;VIA DELL'ORSA MINORE altezza del civico 254;0;C;38,093148;13,366026
01/05/2022;11:00;VIA NIGRA COSTANTINO intersezione VIA PRINCIPE DI VILLAFRANCA;2;F;38,129418;13,349393
01/05/2022;14:25;VIA ARGONAUTI intersezione VIALE ITALIA;0;C;38,193695;13,331282
01/05/2022;17:45;VIALE LEONARDO DA VINCI altezza (inters.) VIA BEATO ANGELICO;2;F;38,12708;13,323114
02/05/2022;08:45;VIA DI GIORGI FERDINANDO altezza del civico 52;1;F;38,126214;13,326059
02/05/2022;11:50;VIA PECORAINO FILIPPO intersezione con VIA S.ALBERTO DEGLI ABATI;1;F;38,095063;13,399217
02/05/2022;15:20;VIA BASILE ERNESTO altezza del civico 150;1;F;38,102876;13,349176
02/05/2022;18:50;VIALE DE GASPERI ALCIDE intersezione con PIAZZA FRANCESE MARIO;1;F;38,148492;13,331402
02/05/2022;20:20;VIA MESSINA MARINE intersezione VIA LI GOTTI ETTORE;1;F;38,096956;13,42087
02/05/2022;20:40;VIALE PERTINI SANDRO intersezione con VIA PATTI;1;R;38,174935;13,315854
02/05/2022;23:15;CORSO TUKORY intersezione con VIA MAGG. PERNI FRANCESCO;2;F;38,10878;13,360812
03/05/2022;02:05;VIA MADDALENA UMBERTO in direzione di direzione PIAZZA MICCA PIETRO;1;R;38,109126;13,308534
03/05/2022;10:30;CORSO DEI MILLE altezza del civico 195;1;F;;
03/05/2022;13:00;PIAZZA LEONI altezza del civico 5A;1;F;38,145539;13,345522
03/05/2022;13:00;VIA HOUEL intersezione con PIAZZA AMENDOLA GIOVANNI;1;F;38,122325;13,351186
03/05/2022;16:50;VIA LAUDICINA ANTONINO intersezione CORSO DEI MILLE;2;F;38,092545;13,409841
03/05/2022;18:00;VIA LUNGARINI intersezione con VIA DEI CREDENZIERI;0;C;38,115992;13,367756
03/05/2022;19:00;VIALE AMEDEO D'AOSTA altezza del civico 24/A;1;F;38,103398;13,3863
03/05/2022;20:00;VIA DELLE CROCI altezza del civico 3;1;F;38,131814;13,355141
04/05/2022;08:10;VIA WAGNER RICCARDO altezza (inters.) VIA PRINCIPE DI GRANATELLI;0;C;38,123949;13,358542
04/05/2022;08:45;PIAZZA MARINA altezza del civico 70;0;C;38,117003;13,368347
04/05/2022;11:00;VIA MESSINA MARINE altezza del civico 197;1;F;38,106284;13,385927
04/05/2022;12:30;VIALE NICOLETTI ROSARIO altezza (inters.) VIA NAPOLITANO GIAN GASPARE;0;C;38,18893;13,295561
04/05/2022;13:15;VIA BRUNELLESCHI FILIPPO di fronte al civico 68;1;F;38,138746;13,313671
04/05/2022;14:05;VIA ADRIA GIAN GIACOMO di fronte al civico 10;0;C;38,125278;13,343064
04/05/2022;14:30;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 2353 DISTR. ENI;0;C;38,185003;13,302654
04/05/2022;15:35;VIA UDITORE intersezione con VIA LONGO GIACOMO;0;C;38,127529;13,327911
04/05/2022;19:00;VIALE STRASBURGO intersezione VIALE DE GASPERI ALCIDE;2;F;38,14913;13,332928
05/05/2022;01:30;PIAZZA BOIARDO MATTEO MARIA altezza MC DONALD'S;1;F;38,132301;13,342275
05/05/2022;08:45;VIA PERPIGNANO altezza del civico 294/B;0;C;38,119696;13,325961
05/05/2022;12:30;VIA ROMA intersezione con VIA MALTA;1;F;38,115848;13,364041
05/05/2022;13:30;VIA VILLAGRAZIA intersezione VIA DEL CAPRICORNO;1;F;38,094944;13,362736
05/05/2022;13:40;VIA MESSINA MARINE altezza del civico 638;2;F;38,089602;13,448578
05/05/2022;14:20;VIA GIORDANO ALFONSO altezza del civico 2;0;C;38,106027;13,358721
05/05/2022;16:00;VIA DALLA CHIESA C. A. GEN. altezza del civico 20;0;C;38,131982;13,353868
05/05/2022;17:05;CORSO ALBERTO AMEDEO pressi SOT.PONTE TRIB.;1;F;;
05/05/2022;17:15;VIA BELGIO intersezione VIALE STRASBURGO;0;M;38,151737;13,331226
05/05/2022;20:00;VIALE REGIONE SICILIANA N.O. in prossimit? di 1;0;C;38,15024;13,325022
05/05/2022;22:30;VIA BRANCACCIO nr. 6 d;0;C;38,101677;13,379078
06/05/2022;00:10;VIA CARUSO GIOVAN BATTISTA altezza del civico 38;0;C;38,123339;13,345207
06/05/2022;00:10;VIA PARLATORE FILIPPO altezza del civico 71;0;C;38,125459;13,343469
06/05/2022;00:10;PIAZZA MAGIONE pressi 1;0;C;38,113416;13,369563
06/05/2022;00:10;VIA GARZILLI NICCOLO' intersezione con VIA LETO ANTONINO;0;C;38,127147;13,351682
06/05/2022;00:55;VIA DELLA LIBERTA' altezza del civico 75;0;C;38,132881;13,350316
06/05/2022;02:15;VIALE REGIONE SICILIANA N.O. altezza DEA HOTEL;0;C;38,127389;13,329802
06/05/2022;05:13;VIA BALDI BENEDETTO altezza del civico 19;0;C;38,099302;13,334308
06/05/2022;07:00;VIA CATANIA altezza del civico 19;0;C;38,127602;13,348765
06/05/2022;08:00;VIA SELINUNTE altezza del civico 11;0;C;38,123937;13,347104
06/05/2022;09:00;VIA ALBANESE ENRICO di fronte al civico 90;0;C;38,130497;13,35597
06/05/2022;09:00;VIA SPINUZZA SALVATORE altezza del civico 2;0;C;38,1215;13,360752
06/05/2022;10:55;PIAZZA INDIPENDENZA nr. 25;0;C;38,109952;13,352159
06/05/2022;13:00;VIA TOSCANA altezza del civico 9;0;C;38,144082;13,336793
06/05/2022;13:05;CORSO ALBERTO AMEDEO altezza PORTA NUOVA;1;F;38,112583;13,352116
06/05/2022;14:00;VIA ORETO altezza del civico 68;0;C;38,108701;13,366031
06/05/2022;16:15;VIA TURATI FILIPPO intersezione con VIA DELLA LIBERTA';0;C;38,125034;13,35539
06/05/2022;18:20;VIA TRIESTE intersezione con VIA PAVIA;0;C;38,111027;13,365738
06/05/2022;19:15;VIA CRISPI FRANCESCO intersezione VIA VOLTA ALESSANDRO;0;C;38,123494;13,364776
06/05/2022;19:45;VIA UDITORE intersezione con VIA ALEARDI ALEARDO;0;C;38,126975;13,328445
07/05/2022;01:30;VIA LA TORRE PIO nr. 19;0;C;38,11254;13,332206
07/05/2022;02:30;VIALE REGIONE SICILIANA N.O. carr. centrale direzione TP;0;C;38,1489;13,326391
07/05/2022;03:50;VIA CALA altezza (inters.) VIA VITTORIO EMANUELE;1;F;38,119835;13,371607
07/05/2022;06:30;VIA PECORAINO FILIPPO intersezione VIA INGHAM;0;C;38,095496;13,397758
07/05/2022;07:45;VIALE REGIONE SICILIANA S.E. carreggiata centrale DIR.TP;0;C;;
07/05/2022;10:40;CORSO PISANI PIETRO altezza del civico 190;0;C;38,107112;13,347085
07/05/2022;10:45;VIA LA MALFA UGO altezza civ.81;1;F;38,159712;13,316257
07/05/2022;10:45;CORSO PISANI PIETRO altezza del civico 190;0;C;38,107112;13,347085
07/05/2022;13:50;VIA ALESSI GIUSEPPE intersezione VIA TRENTACOSTE DOMENICO;0;C;38,140417;13,350482
07/05/2022;16:40;VIA ALLA FALCONARA altezza del civico 43;3;F;38,117613;13,295394
07/05/2022;17:45;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;1;F;38,117048;13,348822
07/05/2022;23:55;VIA CATANIA intersezione con VIA CUSMANO GIACOMO;2;F;38,126816;13,346766
08/05/2022;02:00;VIALE REGIONE SICILIANA S.E. pressi sottoponte belg;0;C;;
08/05/2022;02:30;VIA SANTANGELO G.B. intersezione con VIA STAGNO PAOLO;0;C;38,171129;13,310299
08/05/2022;04:00;CORSO CALATAFIMI altezza del civico 534;0;C;38,101234;13,325784
08/05/2022;15:30;VIALE MARIA SS. MEDIATRICE intersezione con PIAZZA BARBARINO COSTANZO;1;F;38,101205;13,334695
08/05/2022;17:00;VIA ROCCELLA GUSTAVO intersezione con VIA VITALI VINCENZO;3;F;38,098539;13,350721
08/05/2022;20:20;VIA ROMA altezza del civico 248;0;C;38,117319;13,363266
09/05/2022;04:10;VIA PORTO SALVO intersezione VIA VITTORIO EMANUELE;1;F;38,118243;13,367698
09/05/2022;09:45;VIA CAVOUR CAMILLO altezza del civico 75;0;C;38,122266;13,3618
09/05/2022;12:55;VIALE NICOLETTI ROSARIO altezza rampa;0;C;;
09/05/2022;16:30;VIA MALASPINA altezza del civico 76;1;F;38,128296;13,34082
09/05/2022;22:30;VIA CRISPI FRANCESCO altezza del civico 113;0;C;38,124157;13,364271
09/05/2022;22:35;VIA CRISPI FRANCESCO altezza del civico 113;0;C;38,124157;13,364271
09/05/2022;23:45;CORSO CALATAFIMI altezza del civico 697;2;F;38,102749;13,329481
10/05/2022;09:15;VIA CASSARA' ANTONINO in prossimit? di intersezione;0;C;;
10/05/2022;10:30;PIAZZA GIULIO CESARE altezza (spec.) stazione;1;F;38,110267;13,366735
10/05/2022;15:45;VIA DUCA DELLA VERDURA intersezione VIA DALLA CHIESA C. A. GEN.;1;F;38,134385;13,352362
10/05/2022;16:19;STRADA S.P. 1 altezza del civico 1;0;C;;
10/05/2022;16:30;VIA VILLA FILIPPINA intersezione con VIA TURRISI NICOLO';1;F;38,120261;13,352927
11/05/2022;02:20;VIA MESSINA MARINE altezza del civico 447;1;F;38,099971;13,403144
11/05/2022;07:30;VIA PITRE' GIUSEPPE di fronte al civico 176;1;F;38,110302;13,32176
11/05/2022;08:00;VIA MESSINA MARINE altezza del civico 301;1;F;38,105066;13,389393
11/05/2022;08:00;PIAZZA EINSTEIN ALBERT intersezione con VIALE LEONARDO DA VINCI;0;C;38,128574;13,328615
11/05/2022;08:40;VIA DI GIOVANNI FILIPPO altezza del civico 34;0;C;38,160596;13,330008
11/05/2022;15:25;VIA TITONE MICHELE di fronte al civico 15;2;M;38,106801;13,337288
12/05/2022;07:30;VIA VILLA FILIPPINA di fronte al civico 6;1;F;38,12075;13,352749
12/05/2022;07:30;CORSO CALATAFIMI altezza del civico 789;2;F;38,101781;13,327092
12/05/2022;08:45;VIA SARULLO LUIGI di fronte al civico 2;1;F;38,124772;13,302551
12/05/2022;10:25;VIA DUCA DELLA VERDURA altezza del civico 17;0;C;38,13448;13,352778
12/05/2022;11:05;VIALE REGIONE SICILIANA N.O. intersezione VIALE MICHELANGELO;0;C;38,139755;13,330424
12/05/2022;18:10;VIA CRISPI FRANCESCO altezza del civico 23;1;F;38,121609;13,365814
13/05/2022;09:00;VIA S.CIRO altezza del civico 15;1;F;38,094801;13,383415
13/05/2022;10:00;VIALE RIZZOTTO PLACIDO s.n.c.;0;C;38,081595;13,363089
13/05/2022;10:15;CORSO DEI MILLE altezza del civico 684;1;F;38,099826;13,385717
13/05/2022;13:15;CORSO CALATAFIMI altezza del civico 331;1;F;38,107157;13,340368
13/05/2022;15:00;VIA BAGOLINO SEBASTIANO intersezione VIA MARABITTI;0;C;38,137424;13,361475
13/05/2022;18:50;PIAZZA EINSTEIN ALBERT altezza garitta;1;F;38,128574;13,329977
14/05/2022;00:00;VIALE PERTINI SANDRO a mt. 200 dal civ.710;1;R;38,186705;13,315513
14/05/2022;05:00;VIA TESTASECCA IGNAZIO intersezione CORSO DEI MILLE;0;C;38,094811;13,40325
14/05/2022;07:55;VIA ZOPPO DI GANGI intersezione VIA RE FEDERICO;1;F;;
14/05/2022;11:30;VIALE STRASBURGO altezza del civico 131;0;C;38,15319;13,330045
14/05/2022;12:20;VIA LANCIA DI BROLO DOMENICO altezza del civico 153;1;F;38,126885;13,334058
14/05/2022;12:30;VIALE REGIONE SICILIANA intersezione VIA MULE' GIUSEPPE;0;C;38,101578;13,330963
14/05/2022;13:00;PIAZZA MARINA altezza ALBERO BANJAMIN;1;F;;
14/05/2022;13:50;VIA LI PUMA EPIFANIO altezza del civico 3;0;C;38,095626;13,403954
14/05/2022;15:50;VIA UDITORE intersezione VIA STAZZONE;1;F;38,133153;13,322668
14/05/2022;15:50;VIA PRINCIPE DI PATERNO' intersezione con VIA DI MARCO DOMENICO;1;F;38,140992;13,343964
14/05/2022;18:00;VIA BASILE ERNESTO di fronte v Carm Raiti;2;F;;
15/05/2022;05:10;VIA IMERA intersezione con VIA LASCARIS COSTANTINO;1;F;38,117046;13,348867
15/05/2022;08:10;PIAZZA GIULIO CESARE in prossimit? di pressi;1;F;38,110184;13,366433
15/05/2022;09:00;VIA AVERSA TOMMASO intersezione VIA MAJELLI GIUSEPPE;1;F;38,124843;13,33826
15/05/2022;10:40;VIA RIZZO AMMIRAGLIO nr. 87;2;F;38,143273;13,357725
15/05/2022;11:30;VIALE MARGHERITA DI SAVOIA s.n.c.;1;F;;
15/05/2022;21:30;VIA DI MARZO GIOACCHINO intersezione VIA LEOPARDI GIACOMO;1;F;38,133681;13,34622
16/05/2022;06:35;VIA BELMONTE di fronte al civico 29;0;C;38,145315;13,368274
16/05/2022;07:25;VIALE VENERE intersezione con VIA MARINAI ALLIATA;1;F;38,189674;13,328486
16/05/2022;12:50;VIA TURRISI COLONNA GIUSEPPINA intersezione VIA CAVALLARI SAVERIO;0;C;38,126226;13,349229
16/05/2022;14:00;VIA LIGURIA intersezione VIA TOSCANA;3;F;38,144268;13,33707
16/05/2022;16:30;VIA CASTELFORTE nr. 78/B;0;C;38,179866;13,325216
16/05/2022;18:00;CORSO PISANI PIETRO altezza del civico 67;1;F;38,108701;13,349336
16/05/2022;19:50;VIA GOETHE intersezione VIA TURRISI NICOLO';1;F;38,119855;13,350842
16/05/2022;22:15;VIA NESTORE altezza del civico 4;0;C;;
16/05/2022;22:26;VIA SARULLO LUIGI di fronte ingresso AMAT;0;C;38,121504;13,305266
17/05/2022;04:00;VIA MARCHESE UGO altezza del civico 74;0;C;38,133061;13,350021
17/05/2022;07:55;VIA MUNTER FEDERICO intersezione VIA RICCARDO DA S.GERMANO;0;C;38,130304;13,331629
17/05/2022;08:00;VIA ORETO intersezione con VIA MANFREDI LUIGI;1;F;38,103278;13,369467
17/05/2022;08:40;VIA DELLA LIBERTA' altezza del civico 201/A;0;C;38,144044;13,34319
17/05/2022;09:40;VIALE REGIONE SICILIANA N.O. intersezione VIA PRINCIPE DI PATERNO';1;F;38,135774;13,330958
17/05/2022;12:20;VIALE LAZIO intersezione VIALE DELLE ALPI;1;F;38,141163;13,335122
17/05/2022;15:35;VIA BASILE ERNESTO altezza Parking Basile;0;C;;
17/05/2022;16:15;VIA LASCARIS COSTANTINO intersezione VIA RANZANO PIETRO;1;F;38,117159;13,34947
17/05/2022;17:00;VIA SERRADIFALCO intersezione VIA FERMI ENRICO;0;C;38,127281;13,337825
17/05/2022;17:45;VIA MAZZOLA VALENTINO altezza (inters.) VIA GIRARDENGO COSTANTE;0;C;38,177558;13,31512
17/05/2022;18:15;VIALE REGIONE SICILIANA N.O. altezza del civico 1800;1;F;38,11976;13,328472
17/05/2022;23:15;VIA CAVOUR CAMILLO intersezione VIA PRINCIPE DI SCORDIA;2;F;38,122398;13,362332
18/05/2022;00:20;VIA DELLA LIBERTA' altezza (inters.) VIA MONDINI RAFFAELLO;2;F;38,135035;13,349005
18/05/2022;08:10;VIA NOCE intersezione VIA LANCIA DI BROLO DOMENICO;1;F;38,120767;13,336543
18/05/2022;11:00;VIA LINCOLN altezza del civico 71;0;C;38,112946;13,37134
18/05/2022;11:50;VIA GIACHERY CARLO altezza del civico 471;1;F;38,134781;13,358717
18/05/2022;13:10;VIALE STRASBURGO altezza (inters.) VIA SPAGNA;0;C;38,159317;13,324122
18/05/2022;14:10;VIALE STRASBURGO intersezione con VIA DANIMARCA;1;F;38,152688;13,330523
18/05/2022;14:45;VIA LANZA DI SCALEA GIUSEPPE di fronte Conca D'Oro;1;F;38,182595;13,304422
18/05/2022;15:05;VIA SETTIMO RUGGERO altezza del civico 49;3;F;38,122509;13,357049
18/05/2022;15:10;VIA SELLA QUINTINO intersezione con PIAZZA NASCE' FRANCESCO;0;C;38,127607;13,356752
18/05/2022;17:00;VIA MESSINA MARINE altezza del civico 261;2;F;38,105563;13,388387
19/05/2022;02:15;VIA MESSINA MARINE intersezione FONDO BAIAMONTE (V SPERONE,71);1;F;38,10089;13,40024
19/05/2022;08:35;VIALE REGIONE SICILIANA N.O. altezza FRONTE;2;F;;
19/05/2022;09:20;VIA PALMERINO altezza del civico 20;1;F;38,099932;13,336969
19/05/2022;09:20;VIA BENTIVEGNA FRANCESCO intersezione VIA CARELLA;2;F;38,123247;13,360765
19/05/2022;10:50;VIA CAPPUCCINI altezza del civico 217;1;F;38,110763;13,343742
19/05/2022;12:15;VIALE STRASBURGO intersezione con VIA SPAGNA;1;F;38,15916;13,323904
19/05/2022;13:00;VIA PIAZZA VITO CESARE altezza del civico 29;1;F;38,106257;13,332258
19/05/2022;17:00;VIA CASTELFORTE di fronte al civico 76/E;0;C;38,178531;13,325302
19/05/2022;17:00;VIALE REGIONE SICILIANA direzione Trapani VIA BELGIO;0;C;38,148443;13,326822
19/05/2022;20:00;PIAZZA SCAFFA intersezione CORSO DEI MILLE;0;C;38,103835;13,377493
20/05/2022;07:30;VIA GOETHE intersezione con VIA CLUVERIO;0;C;38,121475;13,35057
20/05/2022;14:10;VIA CAMPOLO GIOVANNI intersezione con VIA SERRADIFALCO;1;F;38,129429;13,337941
20/05/2022;15:10;PIAZZA CASTELNUOVO nr. 49;1;F;38,124748;13,35469
20/05/2022;15:30;VIA GRAVINA BENEDETTO intersezione con VIA PRINCIPE DI SCORDIA;1;F;38,126569;13,359651
20/05/2022;15:50;VIA DEI CANTIERI intersezione con VIA GIACHERY CARLO;1;F;38,135954;13,358679
20/05/2022;16:10;VIA DELL'ORSA MAGGIORE altezza rotatoia;1;F;38,093824;13,366093
20/05/2022;16:45;VIALE LEONARDO DA VINCI altezza del civico 60 b;0;C;38,130013;13,335091
20/05/2022;18:00;SALITA BELMONTE altezza villa igea;3;F;38,14501;13,369453
20/05/2022;19:30;PIAZZA GIULIO CESARE di fronte 27d;0;R;38,110128;13,366516
20/05/2022;23:30;PIAZZA TUMMINELLO VINCENZO altezza del civico 3;1;F;38,112637;13,377775
21/05/2022;12:15;PIAZZA EINSTEIN ALBERT altezza ASSESSORATO;0;C;38,129253;13,328876
21/05/2022;15:30;VIA D'ANNUNZIO GABRIELE intersezione con VIA ALFIERI VITTORIO;0;C;38,138191;13,344932
21/05/2022;17:00;VIA ALESSI GIUSEPPE intersezione con VIA TOSELLI PIETRO MAGG.;1;F;38,14015;13,349909
21/05/2022;18:20;VIA LA MALFA UGO intersezione con VIA MAIORANA;2;F;38,1638;13,312395
21/05/2022;23:00;VIA PLAUTO altezza del civico 18/c;1;F;38,198735;13,270628
21/05/2022;23:15;VIA NEBRODI(DEI) altezza del civico 61/h;1;F;38,151346;13,328372
22/05/2022;01:30;CORSO CALATAFIMI altezza del civico 1179;0;C;38,09334;13,307164
22/05/2022;09:30;VIA IMPERATORE FEDERICO altezza n? civico 30;2;F;38,145645;13,348565
22/05/2022;12:30;VIALE LEONARDO DA VINCI intersezione VIA RUGGERI LEONARDO;0;C;38,12688;13,318275
22/05/2022;18:00;VIA BASILE ERNESTO intersezione CORSO RE RUGGERO;1;F;38,10872;13,35419
22/05/2022;23:30;CORSO ALBERTO AMEDEO altezza del civico 48;0;C;38,11297;13,352248
22/05/2022;23:35;CORSO ALBERTO AMEDEO altezza del civico 48;2;F;38,11297;13,352248
22/05/2022;23:45;CORSO ALBERTO AMEDEO altezza del civico 48;1;F;38,11297;13,352248
23/05/2022;10:20;VIA DELL'ORSA MINORE altezza del civico 15;1;F;38,095482;13,369024
